8 25 10
8 26 18
8 27 9
8 28 12
8 29 11
8 30 16
8 31 6
8 32 18
8 33 9
8 34 3
8 35 12
8 36 14
8 37 7
8 38 10
8 39 2
8 40 8
8 41 4
8 42 5
8 43 7
8 44 14
8 45 7
8 46 4
8 47 14
8 48 11
8 49 2
8 50 3
8 51 9
8 52 9
8 53 17
8 54 11
8 55 15
8 56 7
8 57 18
8 58 8
8 59 15
8 60 8
8 61 9
8 62 6
8 63 16
8 64 15
8 65 13
8 66 15
8 67 18
8 68 9
8 69 10
8 70 3
8 71 5
8 72 5
8 73 11
8 74 15
8 75 4
8 76 4
8 77 10
8 78 11
8 79 11
8 80 16
8 81 12
8 82 4
8 83 6
8 84 19
8 85 3
8 86 12
8 87 18
8 88 16
8 89 8
8 90 3
8 91 8
8 92 17
8 93 12
8 94 2
8 95 3
8 96 18
8 97 2
8 98 8
8 99 2
9 10 8
9 11 4
9 12 9
9 13 2
9 14 1
9 15 8
9 16 14
9 17 12
9 18 5
9 19 2
9 20 8
9 21 3
9 22 2
9 23 3
9 24 4
9 25 11
9 26 11
9 27 2
9 28 13
9 29 6
9 30 17
9 31 3
9 32 11
9 33 10
9 34 4
9 35 13
9 36 19
9 37 16
9 38 9
9 39 12
9 40 13
9 41 1
9 42 6
9 43 10
9 44 18
9 45 18
9 46 1
9 47 4
9 48 18
9 49 17
9 50 15
9 51 5
9 52 15
9 53 1
9 54 14
9 55 6
9 56 15
9 57 1
9 58 9
9 59 5
9 60 18
9 61 8
9 62 4
9 63 18
9 64 2
9 65 2
9 66 3
9 67 12
9 68 8
9 69 15
9 70 9
9 71 14
9 72 2
9 73 10
9 74 5
9 75 5
9 76 5
9 77 15
9 78 17
9 79 19
9 80 10
9 81 15
9 82 2
9 83 18
9 84 6
9 85 5
9 86 10
9 87 18
9 88 4
9 89 12
9 90 10
9 91 10
9 92 18
9 93 18
9 94 10
9 95 11
9 96 3
9 97 9
9 98 13
9 99 19
10 11 18
10 12 1
10 13 16
10 14 14
10 15 11
10 16 8
10 17 8
10 18 17
10 19 2
10 20 18
10 21 17
10 22 17
10 23 6
10 24 17
10 25 9
10 26 10
10 27 10
10 28 9
10 29 15
10 30 16
10 31 13
10 32 4
10 33 8
10 34 2
10 35 4
10 36 5
10 37 13
10 38 10
10 39 11
10 40 4
10 41 16
10 42 2
10 43 18
10 44 14
10 45 12
10 46 4
10 47 6
10 48 14
10 49 15
10 50 19
10 51 7
10 52 12
10 53 17
10 54 17
10 55 10
10 56 6
10 57 17
10 58 4
10 59 3
10 60 9
10 61 8
10 62 14
10 63 4
10 64 9
10 65 5
10 66 11
10 67 7
10 68 3
10 69 4
10 70 17
10 71 12
10 72 5
10 73 13
10 74 2
10 75 5
10 76 8
10 77 14
10 78 2
10 79 14
10 80 8
10 81 11
10 82 18
10 83 9
10 84 7
10 85 14
10 86 16
10 87 7
10 88 18
10 89 11
10 90 14
10 91 12
10 92 17
10 93 13
10 94 14
10 95 19
10 96 12
10 97 3
10 98 19
10 99 9
11 12 6
11 13 1
11 14 7
11 15 18
11 16 6
11 17 18
11 18 3
11 19 17
11 20 1
11 21 11
11 22 2
11 23 6
11 24 7
11 25 7
11 26 7
11 27 17
11 28 15
11 29 19
11 30 13
11 31 1
11 32 14
11 33 18
11 34 8
11 35 5
11 36 18
11 37 13
11 38 13
11 39 11
11 40 15
11 41 4
11 42 4
11 43 4
11 44 16
11 45 11
11 46 3
11 47 9
11 48 12
11 49 5
11 50 1
11 51 9
11 52 1
11 53 5
11 54 6
11 55 4
11 56 8
11 57 16
11 58 9
11 59 14
11 60 3
11 61 16
11 62 9
11 63 9
11 64 6
11 65 12
11 66 12
11 67 3
11 68 6
11 69 9
11 70 12
11 71 4
11 72 1
11 73 18
11 74 14
11 75 9
11 76 6
11 77 5
11 78 12
11 79 7
11 80 10
11 81 3
11 82 14
11 83 14
11 84 11
11 85 3
11 86 3
11 87 9
11 88 11
11 89 13
11 90 6
11 91 5
11 92 16
11 93 2
11 94 19
11 95 17
11 96 5
11 97 16
11 98 15
11 99 3
12 13 13
12 14 10
12 15 2
12 16 5
12 17 17
12 18 11
12 19 2
12 20 6
12 21 10
12 22 3
12 23 1
12 24 8
12 25 18
12 26 5
12 27 6
12 28 8
12 29 10
12 30 2
12 31 8
12 32 11
12 33 2
12 34 16
12 35 14
12 36 2
12 37 18
12 38 11
12 39 11
12 40 13
12 41 9
12 42 3
12 43 4
12 44 8
12 45 16
12 46 12
12 47 14
12 48 6
12 49 1
12 50 14
12 51 15
12 52 6
12 53 12
12 54 5
12 55 15
12 56 8
12 57 2
12 58 12
12 59 10
12 60 9
12 61 8
12 62 13
12 63 9
12 64 15
12 65 12
12 66 9
12 67 4
12 68 12
12 69 13
12 70 3
12 71 7
12 72 5
12 73 8
12 74 10
12 75 7
12 76 3
12 77 7
12 78 18
12 79 9
12 80 9
12 81 3
12 82 14
12 83 6
12 84 10
12 85 6
12 86 8
12 87 1
12 88 15
12 89 8
12 90 9
12 91 18
12 92 6
12 93 9
12 94 9
12 95 1
12 96 19
12 97 4
12 98 10
12 99 11
13 14 10
13 15 19
13 16 16
13 17 1
13 18 14
13 19 4
13 20 3
13 21 10
13 22 7
13 23 3
13 24 2
13 25 4
13 26 9
13 27 16
13 28 12
13 29 7
13 30 8
13 31 10
13 32 2
13 33 11
13 34 15
13 35 17
13 36 6
13 37 5
13 38 17
13 39 17
13 40 12
13 41 8
13 42 10
13 43 16
13 44 7
13 45 18
13 46 12
13 47 12
13 48 4
13 49 14
13 50 3
13 51 19
13 52 1
13 53 6
13 54 7
13 55 12
13 56 18
13 57 16
13 58 4
13 59 5
13 60 6
13 61 2
13 62 15
13 63 13
13 64 17
13 65 3
13 66 14
13 67 4
13 68 5
13 69 8
13 70 2
13 71 13
13 72 4
13 73 17
13 74 14
13 75 2
13 76 6
13 77 10
13 78 7
13 79 10
13 80 6
13 81 14
13 82 7
13 83 5
13 84 8
13 85 13
13 86 6
13 87 13
13 88 18
13 89 10
13 90 19
13 91 15
13 92 9
13 93 9
13 94 2
13 95 4
13 96 11
13 97 12
13 98 10
13 99 6
14 15 18
14 16 12
14 17 16
14 18 11
14 19 11
14 20 8
14 21 10
14 22 19
14 23 14
14 24 15
14 25 8
14 26 3
14 27 5
14 28 1
14 29 2
14 30 12
14 31 5
14 32 12
14 33 5
14 34 9
14 35 17
14 36 9
14 37 16
14 38 12
14 39 3
14 40 19
14 41 13
14 42 10
14 43 16
14 44 19
14 45 12
14 46 2
14 47 17
14 48 15
14 49 3
14 50 9
14 51 8
14 52 7
14 53 4
14 54 14
14 55 19
14 56 5
14 57 7
14 58 17
14 59 4
14 60 12
14 61 18
14 62 16
14 63 7
14 64 2
14 65 5
14 66 11
14 67 15
14 68 5
14 69 17
14 70 8
14 71 18
14 72 5
14 73 4
14 74 1
14 75 3
14 76 12
14 77 10
14 78 4
14 79 1
14 80 9
14 81 1
14 82 3
14 83 15
14 84 13
14 85 16
14 86 12
14 87 9
14 88 9
14 89 11
14 90 5
14 91 16
14 92 1
14 93 13
14 94 19
14 95 15
14 96 19
14 97 15
14 98 19
14 99 14
15 16 16
15 17 15
15 18 2
15 19 18
15 20 2
15 21 9
15 22 15
15 23 4
15 24 4
15 25 17
15 26 18
15 27 11
15 28 2
15 29 11
15 30 12
15 31 2
15 32 1
15 33 14
15 34 9
15 35 6
15 36 18
15 37 3
15 38 17
15 39 10
15 40 19
15 41 17
15 42 14
15 43 17
15 44 8
15 45 14
15 46 13
15 47 15
15 48 17
15 49 11
15 50 1
15 51 16
15 52 10
15 53 6
15 54 6
15 55 19
15 56 18
15 57 17
15 58 2
15 59 8
15 60 3
15 61 14
15 62 10
15 63 16
15 64 1
15 65 10
15 66 7
15 67 3
15 68 12
15 69 19
15 70 19
15 71 6
15 72 17
15 73 9
15 74 19
15 75 11
15 76 14
15 77 10
15 78 6
15 79 16
15 80 19
15 81 13
15 82 14
15 83 6
15 84 4
15 85 2
15 86 5
15 87 15
15 88 10
15 89 3
15 90 14
15 91 19
15 92 19
15 93 2
15 94 16
15 95 7
15 96 18
15 97 8
15 98 14
15 99 17
16 17 17
16 18 5
16 19 13
16 20 9
16 21 17
16 22 16
16 23 15
16 24 6
16 25 3
16 26 7
16 27 1
16 28 19
16 29 10
16 30 12
16 31 12
16 32 1
16 33 15
16 34 6
16 35 11
16 36 14
16 37 14
16 38 11
16 39 13
16 40 10
16 41 11
16 42 16
16 43 6
16 44 12
16 45 3
16 46 13
16 47 15
16 48 16
16 49 19
16 50 18
16 51 10
16 52 8
16 53 9
16 54 14
16 55 16
16 56 17
16 57 2
16 58 18
16 59 13
16 60 2
16 61 1
16 62 10
16 63 10
16 64 9
16 65 8
16 66 2
16 67 19
16 68 5
16 69 17
16 70 18
16 71 17
16 72 17
16 73 1
16 74 2
16 75 8
16 76 16
16 77 11
16 78 6
16 79 5
16 80 16
16 81 15
16 82 3
16 83 3
16 84 19
16 85 18
16 86 17
16 87 7
16 88 13
16 89 4
16 90 19
16 91 18
16 92 14
16 93 13
16 94 19
16 95 12
16 96 17
16 97 19
16 98 10
16 99 7
17 18 12
17 19 19
17 20 15
17 21 19
17 22 16
17 23 16
17 24 6
17 25 13
17 26 12
17 27 3
17 28 17
17 29 17
17 30 3
17 31 10
17 32 2
17 33 10
17 34 4
17 35 3
17 36 7
17 37 3
17 38 19
17 39 2
17 40 4
17 41 2
17 42 12
17 43 18
17 44 6
17 45 3
17 46 7
17 47 16
17 48 18
17 49 1
17 50 13
17 51 9
17 52 12
17 53 18
17 54 11
17 55 19
17 56 4
17 57 9
17 58 1
17 59 18
17 60 10
17 61 1
17 62 16
17 63 2
17 64 16
17 65 7
17 66 12
17 67 9
17 68 13
17 69 16
17 70 8
17 71 11
17 72 9
17 73 15
17 74 6
17 75 8
17 76 9
17 77 4
17 78 6
17 79 18
17 80 9
17 81 15
17 82 9
17 83 17
17 84 9
17 85 16
17 86 17
17 87 18
17 88 4
17 89 7
17 90 2
17 91 18
17 92 18
17 93 3
17 94 15
17 95 10
17 96 13
17 97 3
17 98 6
17 99 5
18 19 5
18 20 13
18 21 12
18 22 13
18 23 2
18 24 6
18 25 15
18 26 18
18 27 7
18 28 6
18 29 1
18 30 14
18 31 7
18 32 8
18 33 13
18 34 8
18 35 15
18 36 10
18 37 2
18 38 14
18 39 14
18 40 9
18 41 19
18 42 18
18 43 13
18 44 9
18 45 7
18 46 12
18 47 13
18 48 2
18 49 1
18 50 7
18 51 11
18 52 9
18 53 18
18 54 11
18 55 9
18 56 3
18 57 9
18 58 18
18 59 7
18 60 5
18 61 9
18 62 1
18 63 14
18 64 3
18 65 17
18 66 3
18 67 2
18 68 9
18 69 1
18 70 5
18 71 13
18 72 2
18 73 14
18 74 6
18 75 1
18 76 11
18 77 14
18 78 6
18 79 6
18 80 5
18 81 3
18 82 7
18 83 19
18 84 1
18 85 8
18 86 8
18 87 3
18 88 13
18 89 10
18 90 5
18 91 1
18 92 10
18 93 8
18 94 11
18 95 8
18 96 9
18 97 15
18 98 3
18 99 14
19 20 8
19 21 1
19 22 6
19 23 8
19 24 18
19 25 4
19 26 6
19 27 7
19 28 18
19 29 10
19 30 16
19 31 2
19 32 16
19 33 9
19 34 5
19 35 13
19 36 1
19 37 2
19 38 3
19 39 13
19 40 1
19 41 19
19 42 4
19 43 10
19 44 11
19 45 14
19 46 2
19 47 15
19 48 9
19 49 14
19 50 15
19 51 9
19 52 19
19 53 9
19 54 10
19 55 18
19 56 7
19 57 13
19 58 1
19 59 2
19 60 11
19 61 17
19 62 3
19 63 7
19 64 13
19 65 9
19 66 6
19 67 16
19 68 8
19 69 6
19 70 5
19 71 9
19 72 16
19 73 18
19 74 3
19 75 4
19 76 4
19 77 13
19 78 10
19 79 1
19 80 4
19 81 16
19 82 1
19 83 19
19 84 13
19 85 7
19 86 14
19 87 17
19 88 9
19 89 19
19 90 18
19 91 16
19 92 2
19 93 3
19 94 6
19 95 6
19 96 17
19 97 3
19 98 17
19 99 9
20 21 8
20 22 2
20 23 16
20 24 17
20 25 3
20 26 13
20 27 16
20 28 17
20 29 15
20 30 13
20 31 4
20 32 9
20 33 18
20 34 13
20 35 9
20 36 17
20 37 7
20 38 10
20 39 5
20 40 6
20 41 18
20 42 5
20 43 14
20 44 14
20 45 9
20 46 8
20 47 19
20 48 7
20 49 5
20 50 8
20 51 19
20 52 11
20 53 12
20 54 10
20 55 4
20 56 7
20 57 5
20 58 17
20 59 12
20 60 9
20 61 13
20 62 6
20 63 13
20 64 9
20 65 12
20 66 8
20 67 7
20 68 1
20 69 9
20 70 9
20 71 5
20 72 2
20 73 9
20 74 13
20 75 4
20 76 6
20 77 13
20 78 15
20 79 6
20 80 14
20 81 1
20 82 13
20 83 19
20 84 19
20 85 9
20 86 4
20 87 15
20 88 2
20 89 8
20 90 19
20 91 11
20 92 11
20 93 3
20 94 1
20 95 3
20 96 6
20 97 5
20 98 11
20 99 18
21 22 8
21 23 4
21 24 18
21 25 9
21 26 14
21 27 15
21 28 8
21 29 5
21 30 1
21 31 4
21 32 8
21 33 7
21 34 11
21 35 11
21 36 14
21 37 18
21 38 18
21 39 10
21 40 11
21 41 8
21 42 13
21 43 18
21 44 3
21 45 16
21 46 17
21 47 14
21 48 13
21 49 1
21 50 2
21 51 10
21 52 2
21 53 11
21 54 19
21 55 18
21 56 3
21 57 15
21 58 4
21 59 18
21 60 3
21 61 7
21 62 6
21 63 11
21 64 1
21 65 16
21 66 5
21 67 12
21 68 12
21 69 8
21 70 15
21 71 18
21 72 7
21 73 18
21 74 4
21 75 16
21 76 19
21 77 9
21 78 10
21 79 1
21 80 13
21 81 13
21 82 18
21 83 5
21 84 18
21 85 4
21 86 6
21 87 13
21 88 10
21 89 5
21 90 8
21 91 12
21 92 10
21 93 6
21 94 11
21 95 17
21 96 2
21 97 19
21 98 10
21 99 1
22 23 4
22 24 16
22 25 7
22 26 1
22 27 9
22 28 13
22 29 18
22 30 13
22 31 6
22 32 16
22 33 6
22 34 11
22 35 14
22 36 1
22 37 11
22 38 13
22 39 16
22 40 1
22 41 6
22 42 16
22 43 4
22 44 12
22 45 4
22 46 10
22 47 4
22 48 5
22 49 16
22 50 3
22 51 1
22 52 11
22 53 17
22 54 15
22 55 13
22 56 17
22 57 7
22 58 18
22 59 19
22 60 17
22 61 18
22 62 18
22 63 6
22 64 18
22 65 16
22 66 18
22 67 19
22 68 15
22 69 1
22 70 5
22 71 16
22 72 7
22 73 6
22 74 8
22 75 16
22 76 12
22 77 1
22 78 15
22 79 3
22 80 15
22 81 6
22 82 11
22 83 16
22 84 7
22 85 15
22 86 1
22 87 9
22 88 7
22 89 2
22 90 12
22 91 14
22 92 18
22 93 18
22 94 3
22 95 18
22 96 1
22 97 16
22 98 7
22 99 19
23 24 9
23 25 2
23 26 9
23 27 18
23 28 17
23 29 5
23 30 15
23 31 19
23 32 18
23 33 15
23 34 2
23 35 7
23 36 15
23 37 16
23 38 4
23 39 3
23 40 3
23 41 15
23 42 19
23 43 12
23 44 13
23 45 1
23 46 15
23 47 18
23 48 3
23 49 4
23 50 14
23 51 10
23 52 2
23 53 16
23 54 18
23 55 16
23 56 5
23 57 4
23 58 3
23 59 18
23 60 17
23 61 8
23 62 8
23 63 17
23 64 15
23 65 19
23 66 16
23 67 7
23 68 19
23 69 11
23 70 16
23 71 19
23 72 9
23 73 13
23 74 9
23 75 3
23 76 12
23 77 14
23 78 15
23 79 13
23 80 9
23 81 2
23 82 17
23 83 18
23 84 7
23 85 5
23 86 16
23 87 3
23 88 18
23 89 8
23 90 17
23 91 1
23 92 15
23 93 11
23 94 6
23 95 8
23 96 4
23 97 1
23 98 1
23 99 8
24 25 11
24 26 19
24 27 8
24 28 7
24 29 16
24 30 3
24 31 17
24 32 6
24 33 19
24 34 12
24 35 18
24 36 1
24 37 15
24 38 10
24 39 3
24 40 15
24 41 13
24 42 6
24 43 2
24 44 4
24 45 14
24 46 12
24 47 18
24 48 9
24 49 17
24 50 6
24 51 14
24 52 10
24 53 2
24 54 8
24 55 8
24 56 12
24 57 10
24 58 19
24 59 18
24 60 18
24 61 3
24 62 14
24 63 7
24 64 9
24 65 19
24 66 16
24 67 3
24 68 19
24 69 11
24 70 17
24 71 11
24 72 4
24 73 16
24 74 13
24 75 12
24 76 11
24 77 3
24 78 6
24 79 8
24 80 17
24 81 16
24 82 18
24 83 5
24 84 11
24 85 13
24 86 7
24 87 9
24 88 14
24 89 11
24 90 7
24 91 5
24 92 17
24 93 15
24 94 7
24 95 5
24 96 6
24 97 16
24 98 13
24 99 3
25 26 6
25 27 13
25 28 1
25 29 19
25 30 5
25 31 11
25 32 3
25 33 4
25 34 8
25 35 8
25 36 2
25 37 10
25 38 12
25 39 7
25 40 12
25 41 13
25 42 7
25 43 7
25 44 15
25 45 3
25 46 16
25 47 3
25 48 8
25 49 2
25 50 8
25 51 14
25 52 3
25 53 16
25 54 3
25 55 16
25 56 5
25 57 9
25 58 9
25 59 9
25 60 8
25 61 10
25 62 16
25 63 13
25 64 8
25 65 10
25 66 5
25 67 14
25 68 10
25 69 10
25 70 2
25 71 6
25 72 14
25 73 18
25 74 7
25 75 4
25 76 16
25 77 18
25 78 19
25 79 5
25 80 4
25 81 18
25 82 7
25 83 4
25 84 10
25 85 16
25 86 10
25 87 16
25 88 3
25 89 13
25 90 8
25 91 6
25 92 11
25 93 12
25 94 12
25 95 14
25 96 13
25 97 4
25 98 6
25 99 13
26 27 13
26 28 14
26 29 19
26 30 17
26 31 14
26 32 10
26 33 18
26 34 6
26 35 11
26 36 16
26 37 2
26 38 17
26 39 11
26 40 18
26 41 5
26 42 13
26 43 12
26 44 3
26 45 14
26 46 2
26 47 8
26 48 5
26 49 7
26 50 19
26 51 15
26 52 11
26 53 2
26 54 10
26 55 12
26 56 19
26 57 13
26 58 18
26 59 13
26 60 14
26 61 14
26 62 1
26 63 6
26 64 7
26 65 1
26 66 11
26 67 15
26 68 10
26 69 7
26 70 4
26 71 1
26 72 6
26 73 18
26 74 6
26 75 15
26 76 15
26 77 12
26 78 7
26 79 7
26 80 15
26 81 13
26 82 7
26 83 1
26 84 4
26 85 3
26 86 5
26 87 3
26 88 15
26 89 15
26 90 13
26 91 8
26 92 8
26 93 3
26 94 4
26 95 14
26 96 1
26 97 19
26 98 10
26 99 12
27 28 6
27 29 1
27 30 19
27 31 19
27 32 3
27 33 16
27 34 6
27 35 9
27 36 9
27 37 2
27 38 11
