6 15 14
6 16 18
6 17 5
6 18 14
6 19 19
6 20 10
6 21 14
6 22 15
6 23 19
6 24 14
6 25 16
6 26 18
6 27 13
6 28 9
6 29 19
6 30 12
6 31 10
6 32 17
6 33 6
6 34 2
6 35 19
6 36 6
6 37 7
6 38 6
6 39 13
6 40 8
6 41 10
6 42 10
6 43 6
6 44 1
6 45 19
6 46 17
6 47 15
6 48 8
6 49 8
7 8 4
7 9 15
7 10 19
7 11 4
7 12 1
7 13 3
7 14 19
7 15 16
7 16 3
7 17 12
7 18 5
7 19 5
7 20 8
7 21 15
7 22 8
7 23 5
7 24 14
7 25 8
7 26 16
7 27 1
7 28 11
7 29 13
7 30 15
7 31 19
7 32 19
7 33 13
7 34 13
7 35 14
7 36 9
7 37 14
7 38 12
7 39 18
7 40 17
7 41 12
7 42 6
7 43 14
7 44 16
7 45 3
7 46 3
7 47 5
7 48 17
7 49 17
8 9 4
8 10 18
8 11 10
8 12 5
8 13 11
8 14 18
8 15 6
8 16 9
8 17 2
8 18 3
8 19 9
8 20 4
8 21 5
8 22 11
8 23 5
8 24 15
8 25 11
8 26 19
8 27 17
8 28 6
8 29 8
8 30 16
8 31 15
8 32 8
8 33 1
8 34 16
8 35 1
8 36 19
8 37 18
8 38 17
8 39 2
8 40 3
8 41 1
8 42 4
8 43 3
8 44 3
8 45 5
8 46 12
8 47 12
8 48 17
8 49 3
9 10 3
9 11 14
9 12 1
9 13 14
9 14 4
9 15 2
9 16 16
9 17 13
9 18 16
9 19 10
9 20 9
9 21 4
9 22 8
9 23 12
9 24 9
9 25 3
9 26 3
9 27 6
9 28 14
9 29 12
9 30 15
9 31 8
9 32 18
9 33 15
9 34 4
9 35 2
9 36 1
9 37 16
9 38 4
9 39 19
9 40 17
9 41 14
9 42 1
9 43 8
9 44 14
9 45 12
9 46 3
9 47 2
9 48 2
9 49 13
10 11 15
10 12 5
10 13 8
10 14 17
10 15 18
10 16 19
10 17 14
10 18 19
10 19 1
10 20 10
10 21 13
10 22 18
10 23 15
10 24 1
10 25 14
10 26 2
10 27 7
10 28 4
10 29 10
10 30 2
10 31 16
10 32 8
10 33 8
10 34 16
10 35 6
10 36 4
10 37 13
10 38 10
10 39 8
10 40 9
10 41 11
10 42 4
10 43 7
10 44 1
10 45 14
10 46 6
10 47 10
10 48 2
10 49 5
11 12 16
11 13 18
11 14 18
11 15 18
11 16 14
11 17 12
11 18 8
11 19 18
11 20 12
11 21 3
11 22 13
11 23 3
11 24 13
11 25 13
11 26 12
11 27 3
11 28 5
11 29 18
11 30 14
11 31 3
11 32 14
11 33 18
11 34 6
11 35 5
11 36 10
11 37 8
11 38 2
11 39 18
11 40 6
11 41 10
11 42 15
11 43 6
11 44 2
11 45 14
11 46 11
11 47 5
11 48 6
11 49 4
12 13 6
12 14 9
12 15 18
12 16 13
12 17 2
12 18 13
12 19 11
12 20 5
12 21 18
12 22 16
12 23 10
12 24 19
12 25 15
12 26 16
12 27 17
12 28 14
12 29 3
12 30 4
12 31 19
12 32 5
12 33 19
12 34 6
12 35 14
12 36 5
12 37 14
12 38 16
12 39 4
12 40 17
12 41 19
12 42 1
12 43 14
12 44 6
12 45 15
12 46 6
12 47 11
12 48 2
12 49 19
13 14 13
13 15 11
13 16 19
13 17 5
13 18 7
13 19 5
13 20 3
13 21 8
13 22 8
13 23 4
13 24 14
13 25 9
13 26 8
13 27 4
13 28 8
13 29 18
13 30 10
13 31 7
13 32 12
13 33 15
13 34 9
13 35 12
13 36 7
13 37 17
13 38 4
13 39 2
13 40 16
13 41 14
13 42 7
13 43 11
13 44 11
13 45 14
13 46 1
13 47 8
13 48 9
13 49 19
14 15 10
14 16 12
14 17 9
14 18 12
14 19 6
14 20 10
14 21 7
14 22 9
14 23 10
14 24 5
14 25 4
14 26 18
14 27 3
14 28 11
14 29 11
14 30 18
14 31 4
14 32 2
14 33 16
14 34 17
14 35 12
14 36 19
14 37 18
14 38 11
14 39 5
14 40 10
14 41 14
14 42 3
14 43 17
14 44 19
14 45 5
14 46 3
14 47 5
14 48 5
14 49 16
15 16 17
15 17 18
15 18 13
15 19 11
15 20 18
15 21 19
15 22 10
15 23 8
15 24 13
15 25 16
15 26 16
15 27 3
15 28 10
15 29 7
15 30 7
15 31 12
15 32 4
15 33 1
15 34 2
15 35 14
15 36 12
15 37 12
15 38 19
15 39 1
15 40 8
15 41 12
15 42 8
15 43 2
15 44 5
15 45 6
15 46 9
15 47 14
15 48 11
15 49 13
16 17 16
16 18 17
16 19 1
16 20 8
16 21 13
16 22 5
16 23 6
16 24 3
16 25 11
16 26 13
16 27 8
16 28 3
16 29 13
16 30 6
16 31 2
16 32 16
16 33 19
16 34 3
16 35 15
16 36 5
16 37 17
16 38 19
16 39 13
16 40 14
16 41 13
16 42 7
16 43 16
16 44 7
16 45 3
16 46 7
16 47 14
16 48 10
16 49 16
17 18 2
17 19 16
17 20 16
17 21 3
17 22 11
17 23 8
17 24 5
17 25 11
17 26 15
17 27 13
17 28 11
17 29 16
17 30 4
17 31 13
17 32 10
17 33 18
17 34 16
17 35 7
17 36 8
17 37 2
17 38 15
17 39 2
17 40 9
17 41 18
17 42 18
17 43 16
17 44 9
17 45 1
17 46 12
17 47 1
17 48 9
17 49 10
18 19 11
18 20 6
18 21 14
18 22 1
18 23 3
18 24 10
18 25 7
18 26 12
18 27 11
18 28 14
18 29 1
18 30 13
18 31 16
18 32 16
18 33 5
18 34 5
18 35 9
18 36 7
18 37 2
18 38 15
18 39 2
18 40 14
18 41 4
18 42 10
18 43 13
18 44 18
18 45 5
18 46 12
18 47 16
18 48 8
18 49 13
19 20 11
19 21 15
19 22 9
19 23 1
19 24 8
19 25 12
19 26 15
19 27 7
19 28 8
19 29 17
19 30 13
19 31 17
19 32 5
19 33 8
19 34 5
19 35 13
19 36 4
19 37 1
19 38 6
19 39 7
19 40 19
19 41 8
19 42 4
19 43 2
19 44 10
19 45 18
19 46 17
19 47 13
19 48 11
19 49 10
20 21 4
20 22 17
20 23 2
20 24 18
20 25 6
20 26 10
20 27 10
20 28 15
20 29 7
20 30 6
20 31 9
20 32 1
20 33 1
20 34 19
20 35 15
20 36 15
20 37 13
20 38 14
20 39 8
20 40 7
20 41 1
20 42 4
20 43 18
20 44 5
20 45 9
20 46 17
20 47 6
20 48 6
20 49 15
21 22 4
21 23 3
21 24 16
21 25 8
21 26 13
21 27 14
21 28 9
21 29 17
21 30 14
21 31 11
21 32 6
21 33 13
21 34 5
21 35 7
21 36 7
21 37 14
21 38 17
21 39 17
21 40 17
21 41 3
21 42 7
21 43 7
21 44 12
21 45 3
21 46 15
21 47 1
21 48 8
21 49 11
22 23 5
22 24 3
22 25 8
22 26 18
22 27 17
22 28 3
22 29 10
22 30 4
22 31 13
22 32 3
22 33 15
22 34 7
22 35 11
22 36 15
22 37 19
22 38 7
22 39 4
22 40 19
22 41 4
22 42 16
22 43 1
22 44 5
22 45 8
22 46 8
22 47 10
22 48 15
22 49 11
23 24 9
23 25 3
23 26 4
23 27 18
23 28 16
23 29 7
23 30 15
23 31 4
23 32 9
23 33 1
23 34 2
23 35 16
23 36 1
23 37 16
23 38 4
23 39 7
23 40 10
23 41 15
23 42 14
23 43 9
23 44 12
23 45 3
23 46 1
23 47 13
23 48 1
23 49 5
24 25 11
24 26 19
24 27 11
24 28 11
24 29 19
24 30 10
24 31 8
24 32 11
24 33 15
24 34 7
24 35 13
24 36 7
24 37 3
24 38 1
24 39 2
24 40 14
24 41 19
24 42 8
24 43 14
24 44 3
24 45 1
24 46 12
24 47 16
24 48 12
24 49 2
25 26 1
25 27 13
25 28 7
25 29 8
25 30 12
25 31 14
25 32 6
25 33 8
25 34 13
25 35 3
25 36 17
25 37 5
25 38 2
25 39 14
25 40 18
25 41 14
25 42 11
25 43 14
25 44 4
25 45 7
25 46 8
25 47 9
25 48 5
25 49 16
26 27 16
26 28 18
26 29 15
26 30 14
26 31 18
26 32 9
26 33 14
26 34 14
26 35 1
26 36 19
26 37 3
26 38 13
26 39 5
26 40 2
26 41 9
26 42 18
26 43 8
26 44 15
26 45 3
26 46 15
26 47 4
26 48 6
26 49 7
27 28 3
27 29 7
27 30 1
27 31 2
27 32 18
27 33 9
27 34 1
27 35 16
27 36 5
27 37 16
27 38 18
27 39 5
27 40 4
27 41 2
27 42 16
27 43 19
27 44 3
27 45 15
27 46 7
27 47 10
27 48 7
27 49 7
28 29 10
28 30 6
28 31 8
28 32 2
28 33 11
28 34 1
28 35 14
28 36 1
28 37 7
28 38 8
28 39 15
28 40 18
28 41 11
28 42 11
28 43 16
28 44 4
28 45 8
28 46 14
28 47 1
28 48 9
28 49 14
29 30 15
29 31 19
29 32 11
29 33 18
29 34 9
29 35 3
29 36 15
29 37 18
29 38 17
29 39 14
29 40 4
29 41 11
29 42 2
29 43 16
29 44 2
29 45 6
29 46 17
29 47 8
29 48 4
29 49 17
30 31 13
30 32 16
30 33 14
30 34 10
30 35 16
30 36 19
30 37 5
30 38 7
30 39 1
30 40 10
30 41 1
30 42 6
30 43 12
30 44 4
30 45 8
30 46 13
30 47 9
30 48 5
30 49 13
31 32 11
31 33 10
31 34 2
31 35 7
31 36 16
31 37 17
31 38 15
31 39 5
31 40 8
31 41 7
31 42 4
31 43 14
31 44 14
31 45 5
31 46 15
31 47 3
31 48 14
31 49 6
32 33 9
32 34 14
32 35 4
32 36 11
32 37 19
32 38 18
32 39 4
32 40 11
32 41 6
32 42 8
32 43 12
32 44 12
32 45 1
32 46 14
32 47 11
32 48 19
32 49 13
33 34 4
33 35 12
33 36 12
33 37 12
33 38 10
33 39 5
33 40 15
33 41 3
33 42 14
33 43 12
33 44 18
33 45 6
33 46 10
33 47 10
33 48 8
33 49 14
34 35 8
34 36 19
34 37 3
34 38 1
34 39 16
34 40 18
34 41 5
34 42 11
34 43 12
34 44 17
34 45 18
34 46 10
34 47 4
34 48 14
34 49 9
35 36 1
35 37 13
35 38 4
35 39 2
35 40 5
35 41 19
35 42 18
35 43 10
35 44 11
35 45 7
35 46 12
35 47 12
35 48 17
35 49 5
36 37 6
36 38 19
36 39 12
36 40 17
36 41 9
36 42 4
36 43 13
36 44 4
36 45 15
36 46 4
36 47 18
36 48 5
36 49 12
37 38 9
37 39 16
37 40 19
37 41 10
37 42 5
37 43 1
37 44 15
37 45 3
37 46 4
37 47 7
37 48 4
37 49 15
38 39 15
38 40 5
38 41 5
38 42 13
38 43 8
38 44 18
38 45 7
38 46 13
38 47 9
38 48 2
38 49 15
39 40 13
39 41 5
39 42 8
39 43 6
39 44 4
39 45 7
39 46 6
39 47 14
39 48 6
39 49 2
40 41 15
40 42 10
40 43 9
40 44 12
40 45 14
40 46 7
40 47 6
40 48 1
40 49 9
41 42 18
41 43 8
41 44 4
41 45 18
41 46 9
41 47 19
41 48 5
41 49 8
42 43 11
42 44 6
42 45 11
42 46 14
42 47 13
42 48 19
42 49 8
43 44 19
43 45 2
43 46 8
43 47 6
43 48 4
43 49 13
44 45 16
44 46 4
44 47 7
44 48 7
44 49 6
45 46 1
45 47 14
45 48 1
45 49 2
46 47 11
46 48 14
46 49 1
47 48 17
47 49 11
48 49 7
